experiment,source,sha256,bytes,dataset,seed,eval_batch_size,model_config_slug,test_OA,qat_test_OA
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed5/result.json,728937b6582ffbf374e030cb5360e21f3b79d22466dd1163757cc54aa0caf857,24831,HongHu,5,,,0.9295671563037224,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed6/result.json,2639cd905bacc34383c63b29bfe2ce057b7545593e37597d1d47f4c615b7923f,25202,HongHu,6,,,0.9311841500570203,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed7/result.json,896fd0f28eb087d9b976b61d24c4ff7492000a7c8bae7dc4c1dfbacc1cc4af9b,25698,HongHu,7,,,0.9313288284454733,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed8/result.json,a1b6f1ce757f34ad8047da43056d6a1a22f741d405d00e244fb1b9c24c6a36e6,24942,HongHu,8,,,0.9304182056475635,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed9/result.json,ec64707e786a9d60da7d0f355417469acd051c34eb698b499889b3295303cb25,24565,HongHu,9,,,0.9252182941566952,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed0/result.json,b53ee272f9e372e4f36d1f7cff2037e1f89bb982a4154b436ce203c0560fe360,25450,HongHu,0,,,0.9371329849704686,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed1/result.json,275b2e94fae29a6e1b89f289737309ebb973da6276293ab6544b7ecb56a5fa8f,24889,HongHu,1,,,0.9291926945924325,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed2/result.json,ca9c41684ecaadd6f3a8d632b8cbfe811b06e900cd185e456a4e2608eec00a46,24886,HongHu,2,,,0.9332436894691154,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed3/result.json,c720e3b5e6046c822748ad0b3015cc9f1fe734f6527fb358a89d057c01962a2f,25100,HongHu,3,,,0.9325458290071659,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed4/result.json,891eeea707cb01b5a2ec2272c7ea451cc675735124c460af33a6e770fa6bffd5,25383,HongHu,4,,,0.9341798437473404,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed5/result.json,c7ed19c9ecfd7d5f4dc68ab47f76a75d6c00928719eee17ba5e9a2a3b08e7316,25255,HongHu,5,,,0.9328692277578254,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed6/result.json,a4e6a3687c7d073de1457f2e4412eea6c0781646aea4e287ccc0d3e758c6c6e4,25062,HongHu,6,,,0.9361712992119283,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed7/result.json,fde3f6a96f3240f1ea4ee57651f809a299375c0a238bd41fdda471356a910e32,24624,HongHu,7,,,0.9320181784139845,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed8/result.json,1759827374aaacba0350228abbbf47c039a25f77673b6f9ee0dc9f1c88d08135,25016,HongHu,8,,,0.9224013208285816,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed9/result.json,dff5c67eff2ebed21930140d116f4bf95fca72db00f20323859d6af8243459ca,25855,HongHu,9,,,0.9385882793484366,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed0/result.json,bfb0de3431edfd5cc91e98e9db29db628df8159c692d1b328bd78f67a0f8c602,25146,HongHu,0,,,0.9379159503668023,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed1/result.json,d65750ae1a2eda46ba4dd9249dc526f94a9a62d44d5d72b374b5168008d42ce0,25241,HongHu,1,,,0.935728753553131,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed2/result.json,0d3a3ea39205a86febdf1bc0b4717f3096595b4c9dffde9fdbe60ee114434ced,25377,HongHu,2,,,0.9243757553062927,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed3/result.json,e752b27cf24ce085a8629811b57c38d92fa9e9a59de3c0fdb3aa47b9ddf5b558,25633,HongHu,3,,,0.9291671631121172,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed4/result.json,9d31fb780b97e80efcdacc13bb245e0b97b95733adea62f494c63ae21a17deb0,25520,HongHu,4,,,0.9273203860359823,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed5/result.json,2202d08b58c696b5cd056c2f469451c7ffe7ebfa4a68dfacbac175ac6b918cc8,25522,HongHu,5,,,0.9305713945294548,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed6/result.json,688eccd613b2cfe71b938d37ee99212aa64e8e14c4132f49507bf2663834f870,26052,HongHu,6,,,0.9284863236370445,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed7/result.json,a0cae1b1ee94156304d1b76a38b3751c0424be1341407786e58d0e48c272a5cb,25660,HongHu,7,,,0.9313969123929805,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed8/result.json,99ef0767d86bf9e35bcb39599e2f3274ae22c8e766c4f078aab8044baa5a1000,25984,HongHu,8,,,0.9366904393116713,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed9/result.json,4bfa62bb5cb01782147a72a1f9dce30ec5b60cf0a00dd92350d36661f806f5e4,25127,HongHu,9,,,0.9237119368180967,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed0/result.json,cddf08bf159652d66500e969a0e0605bd41f90dc811830be015a1012e1db675e,13787,Houston,0,,,0.9305496378355347,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed1/result.json,a356dd2dd8b8c1b2c38965717287a8d37b6b1f47bb5e3ba74edee8e95c138d13,14651,Houston,1,,,0.9049850873455475,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed2/result.json,a002d64f80c94c77675bbcf45aace7a44b5e94c68a3fd4c21f76a373b611e384,13729,Houston,2,,,0.9377929271410311,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed3/result.json,5b5e3b390fd43e59a46ea55a0b58be0c6d4e1c8b3936783041ea125e7776bae0,14152,Houston,3,,,0.9015764806135492,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed4/result.json,41828b8832fdf6629fdf12b95799bb10cd20b2d1e199208040eb7f613143170e,14017,Houston,4,,,0.8794205368555603,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed5/result.json,a6af1bebd559c46c67ec59719367114b056c98e52cc00e89c5235f9037075f8e,13674,Houston,5,,,0.8610992756710695,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed6/result.json,16aae0d73eeb2a074de39b37d495e9b286d62826bda0ad8ebd0ddeeb9ecded74,13539,Houston,6,,,0.9343843204090329,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed7/result.json,b619a95e598e99697d96c4d8bb63a7087efa96c29a41174ebf03e592fc3f1c88,14232,Houston,7,,,0.8900724328930549,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed8/result.json,22cd02533aa727c707c1204f33ab78201e7bb70b97029799a4890e7a9813c95f,14586,Houston,8,,,0.8766510438858117,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed9/result.json,477c71026d0e8284ab1f9bca0647d8fb810b9e383218ae9bdc4502ccedfbd431,14302,Houston,9,,,0.8936940775458031,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-softmax_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed0/result.json,ae8ba67a92368e4de0bb61a866ec5881796e9968f7fbea2d7a518e88eb5f79d2,14206,Houston,0,,,0.8847464848743076,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-softmax_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed1/result.json,f69ae0806e93fe917008db7b2a3099b8e027a98c6e2d83b2ea38f2d572409bd2,15020,Houston,1,,,0.8749467405198125,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-softmax_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed2/result.json,770535c39b7f5b114f7123466d15335cf78636b76f2f1f1a87d0914cac905eb8,14132,Houston,2,,,0.8996591393268002,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-softmax_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed3/result.json,2be99d9704996a7b97e81be18d350e28a502dd6943ff8f1b1a00a52fca02f12e,14701,Houston,3,,,0.8866638261610567,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-softmax_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed4/result.json,3a3d00a39013318f40242ff70b441575e4fb85faec1a2565c6469960f5a6e25b,14195,Houston,4,,,0.876011930123562,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-softmax_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed5/result.json,fd772e2a0a038509b7edfd88c4ae49d6b0d7fefcceb18b07382cbf391a2406ac,13701,Houston,5,,,0.8770771197273115,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-softmax_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed6/result.json,d734f667bc74411bccf475a295e628a690da488a3728cf6ad6a0ce4b0103ec93,13618,Houston,6,,,0.9284192586280358,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-softmax_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed7/result.json,ce702d13ddf9cd99ecd00798cba75136339a5d097a17f430ccc42e7693e879b5,14397,Houston,7,,,0.9156369833830422,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-softmax_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed8/result.json,7e94dbb5f7e67537605b7f2b365ac3ad658ac39402896667389cf6c99073635a,14713,Houston,8,,,0.8653600340860673,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-softmax_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed9/result.json,3fb8e25278ba140d569f69eac52555280193e957c6037d65db7e8c409234bb63,14241,Houston,9,,,0.8811248402215595,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk0_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed0/result.json,e77ba4e7dc5de91fc1e0c9f28511a4dc12d01b73efa36e1e3a556202373003fb,15755,Houston,0,,,0.8025138474648488,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk0_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed1/result.json,02aeae74e1346306739a102e2ae7352ee65cc264d3d29bdcb8423bace0ad5b34,15356,Houston,1,,,0.7922880272688538,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk0_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed2/result.json,fe5603e2b01f53beb167bec9b907417b6c2d50c42fb9bff9fbdf4c740d609c19,16494,Houston,2,,,0.7993182786536004,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk0_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed3/result.json,bd6c835ad6ab25dd3f27d66d34c19367f90495ea2f8b0d110bb899775d2f4a4f,15484,Houston,3,,,0.8704729441840647,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk0_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed4/result.json,6e98656dda5613c51e5290617b3b4e9c55fc8bbb8690aa6da0f3a96cac4b1664,15627,Houston,4,,,0.7677886663826161,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk0_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed5/result.json,69cd81d871c024ba985318d4a666d7bfd9a6cdacbbfddc36189a629c0ca9aaba,16194,Houston,5,,,0.7537281636131231,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk0_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed6/result.json,834402dbf600b472e9da1eb41f4f721a4847d268fc79d2c7933d358e3898601c,16115,Houston,6,,,0.8419258628035791,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk0_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed7/result.json,d0e9ffd4af6bab3b4eef5e02bd38ec023c8be46136933bc45e03a214bb103627,16624,Houston,7,,,0.7814230933106093,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk0_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed8/result.json,e7638cdd454ce848ddf610411077e920595ad5b2ba801e3094c66bcbc5a95b83,15618,Houston,8,,,0.822113336173839,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk0_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed9/result.json,d6020cb4a1779541c8d19263cec2a7d6d075b70514699b0bbff8847f22fca9fb,16490,Houston,9,,,0.7102684277801449,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk1_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed0/result.json,43b107f77789eff79c199024bdb3596cbdfcfe4325980a00391f6fe2af1f3382,14665,Houston,0,,,0.8419258628035791,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk1_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed1/result.json,4aaa7582d4f5665b612997c709d3f6e2b9886f79123ddb50d5abc4c256546f0a,14066,Houston,1,,,0.8732424371538133,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk1_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed2/result.json,799628b31e7093dc84109366e6cf5318a37dbe574056284e18f9c038dedb6470,15101,Houston,2,,,0.907967618236046,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk1_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed3/result.json,39fa4c500a8a3564e1e9243046448a5a791b9410d914b7ad5f5b5a26be1d8b1f,14499,Houston,3,,,0.8472518108223264,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk1_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed4/result.json,1a2d3b1324101cfc73a18b58f6784780cf621f014e47351eabb70a9ff7b9736b,14365,Houston,4,,,0.907967618236046,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk1_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed5/result.json,628e7bce0b4476666ba624b5b1cde7991300d916997d6581bf758cd9774a0b23,14090,Houston,5,,,0.8977417980400512,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk1_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed6/result.json,4331b95269e986c7c61eb64707e55d5772e949e7df979bc44e9ea196ea5c9a3b,14517,Houston,6,,,0.8689816787388155,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk1_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed7/result.json,0cb2bd5888bdaabbad825590f894861d2e53463402bfb701ba81482c689ee517,15064,Houston,7,,,0.8764380059650618,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk1_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed8/result.json,e4ea5c86f85af56fdb9ee77d8ac87cf7cebb4a5b86a144d6415499faee8359d4,14756,Houston,8,,,0.8745206646783127,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk1_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed9/result.json,b176d0fcb1564c875ac886f67c4872d20d5dbf72884fb0b10148424be0bc2ca8,14623,Houston,9,,,0.8632296548785684,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head128_tok4_state16/run_seed0/result.json,c46de633b87f9c84fe0a60d093601cb1709c4a3d89e48e095b9370664744e70e,14511,Houston,0,,,0.8721772475500639,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head128_tok4_state16/run_seed1/result.json,d31d53ffbaf91ac24d22c43d2e8b4eb92b8514c0a239f0f169172d2635d3cc5c,13988,Houston,1,,,0.8787814230933106,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head128_tok4_state16/run_seed2/result.json,7e3ea894ce5335e432a04c702ce0c6477637c20f4834de74be6856d8f7a1402c,13788,Houston,2,,,0.9064763527907967,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head128_tok4_state16/run_seed3/result.json,16b2413ffb1e46ed7f69e5bbe7821437bbfe891123c259ab03d54efacdd4eebc,13931,Houston,3,,,0.8717511717085641,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head128_tok4_state16/run_seed4/result.json,bef1baf47a2d7a50ea4ae2952c5815c6f74b04e174de8f7451ba5e5371f44839,14664,Houston,4,,,0.8830421815083085,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head128_tok4_state16/run_seed5/result.json,2848a79cdb82ee9bdd74b6d4f993891d4d0adf2cae8cf72e3b5c61abe0009d35,13801,Houston,5,,,0.8934810396250532,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head128_tok4_state16/run_seed6/result.json,6e6870e02f6a403b7602587e5e9477b85b0f0679996034b55430db015a4ded34,14300,Houston,6,,,0.9149978696207925,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head128_tok4_state16/run_seed7/result.json,99a1c9ef07b0922620a88282416888f92757b6e2a41157452a9eae38ff1853a4,15228,Houston,7,,,0.9126544524925436,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head128_tok4_state16/run_seed8/result.json,f33770d62cf804e80890d509848ada992514da030ea6be0b6f846c23bf709a87,15201,Houston,8,,,0.9015764806135492,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head128_tok4_state16/run_seed9/result.json,dcd80f7ead12b803177fe082a5b5654b5fd8900953b1219faf2064f802fa8aaa,14016,Houston,9,,,0.8971026842778015,
architecture_19,Houston_all_samples_sqrt_inverse_clip3_2000_nobias/Houston_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-relu_head32_tok4_state16/run_seed0/result.json,3cae0574baf83ad997c346b183cfd3bb602dd588c508cdf06c4317696b8542e5,14902,Houston,0,,,0.847890924584576,
