core,time,saturation_count,count,abs_sum,squared_error,reference_squared,max_abs_error,mae,relative_l2
blk0_spa/state,38,0,8192,0.05358196749539107,2.3839630729005072e-06,0.9163555969016421,0.0002370963783883233,6.54076751652723e-06,0.001612938259298238
blk0_spa/c_readout,38,0,512,0.009293868358781304,7.63899744576818e-07,0.4905218970612177,0.00023525394619704904,1.8152086638244733e-05,0.0012479264300412855
blk0_spa/d_path,38,0,512,0.0,0.0,20.866256741699313,0.0,0.0,0.0
blk0_spa/readout,38,0,512,0.009293868358781099,7.638997445767636e-07,25.80338579192574,0.00023525394619705597,1.8152086638244334e-05,0.00017205996672472278
blk0_spa/state,39,0,8192,0.05448627135464491,2.4876940201365597e-06,0.9284735219105221,0.00024214251265461048,6.651156171221303e-06,0.0016368682300211912
blk0_spa/c_readout,39,0,512,0.009152022438327266,7.256238153480983e-07,0.47856950615935434,0.00020650621552658482,1.787504382485794e-05,0.0012313549279463418
blk0_spa/d_path,39,0,512,0.0,0.0,22.710160546513944,0.0,0.0,0.0
blk0_spa/readout,39,0,512,0.009152022438327363,7.256238153481015e-07,27.583002247703174,0.00020650621552653625,1.787504382485813e-05,0.00016219407924543492
blk0_spa/state,40,0,8192,0.05531156328843063,2.5718760794311055e-06,0.9285947845365083,0.00024935526909703777,6.751899815482254e-06,0.0016642244551934374
blk0_spa/c_readout,40,0,512,0.009057324185781458,7.442603807234962e-07,0.4661266152193914,0.00024620457226299033,1.769008630035441e-05,0.0012636025677048258
blk0_spa/d_path,40,0,512,0.0,0.0,21.70850558500021,0.0,0.0,0.0
blk0_spa/readout,40,0,512,0.009057324185781628,7.44260380723484e-07,26.294943677016388,0.00024620457226298686,1.7690086300354743e-05,0.00016823886428431217
blk0_spa/state,41,0,8192,0.05600614241227752,2.665083016643129e-06,0.9256857917389144,0.00025773951308668587,6.836687306186221e-06,0.0016967723245694206
blk0_spa/c_readout,41,0,512,0.00867949504553892,6.768708415965779e-07,0.41130909028019447,0.0002219113217609963,1.6952138760818204e-05,0.0012828289404230614
blk0_spa/d_path,41,0,512,0.0,0.0,20.907298419049546,0.0,0.0,0.0
blk0_spa/readout,41,0,512,0.008679495045539446,6.768708415965997e-07,25.274630212823922,0.00022191132176097028,1.695213876081923e-05,0.0001636479230527522
blk0_spa/state,42,0,8192,0.05639144777492725,2.75398787537958e-06,0.9109825466394049,0.00026508589548804654,6.883721652212799e-06,0.0017387053230503435
blk0_spa/c_readout,42,0,512,0.009215284992622062,7.859439382615376e-07,0.43026517794892405,0.000245160948831695,1.7998603501214964e-05,0.0013515362068554533
blk0_spa/d_path,42,0,512,0.0,0.0,20.5796006027352,0.0,0.0,0.0
blk0_spa/readout,42,0,512,0.009215284992621975,7.859439382615188e-07,25.087941475097008,0.0002451609488317019,1.7998603501214795e-05,0.00017699592612393435
blk0_spa/state,43,0,8192,0.05732840983519415,2.864220163649673e-06,0.9186814767979582,0.00027303662117458306,6.998096903710223e-06,0.0017657154575236162
blk0_spa/c_readout,43,0,512,0.010234302436795179,1.006307395169515e-06,0.5003662661481277,0.00030310978243151473,1.9988871946865584e-05,0.001418147229377443
blk0_spa/d_path,43,0,512,0.0,0.0,20.554765912074416,0.0,0.0,0.0
blk0_spa/readout,43,0,512,0.010234302436795038,1.0063073951695246e-06,25.60910867946944,0.0003031097824315321,1.998887194686531e-05,0.00019822941555629046
blk0_spa/state,44,0,8192,0.05817419865528126,2.9597504889300904e-06,0.9444393523527281,0.00027782909444025103,7.1013426092872636e-06,0.0017702740905084962
blk0_spa/c_readout,44,0,512,0.01023259218401524,9.712068771084943e-07,0.5207764082961697,0.0002944293166512648,1.9985531609404764e-05,0.0013656211160459394
blk0_spa/d_path,44,0,512,0.0,0.0,20.918847876898386,0.0,0.0,0.0
blk0_spa/readout,44,0,512,0.010232592184015574,9.71206877108583e-07,26.195835231956305,0.0002944293166512457,1.9985531609405418e-05,0.0001925483269657307
blk0_spa/state,45,0,8192,0.05882635991743259,3.0556189831634998e-06,0.9660785361621275,0.00028480751097842254,7.1809521383584704e-06,0.0017784570569764266
blk0_spa/c_readout,45,0,512,0.010126407143759885,9.619381644880422e-07,0.5068008487728188,0.0002730990414396284,1.9778138952656025e-05,0.001377700801249631
blk0_spa/d_path,45,0,512,0.0,0.0,21.544613667725237,0.0,0.0,0.0
