core,time,saturation_count,count,abs_sum,squared_error,reference_squared,max_abs_error,mae,relative_l2
blk0_spa/d_path,29,0,512,0.0,0.0,22.31887209411092,0.0,0.0,0.0
blk0_spa/readout,29,0,512,0.0,0.0,26.60731617027589,0.0,0.0,0.0
blk0_spa/state,30,0,8192,0.0,0.0,0.8215079981552224,0.0,0.0,0.0
blk0_spa/c_readout,30,0,512,0.0,0.0,0.3958970914470803,0.0,0.0,0.0
blk0_spa/d_path,30,0,512,0.0,0.0,22.28570189192031,0.0,0.0,0.0
blk0_spa/readout,30,0,512,0.0,0.0,26.651952430327107,0.0,0.0,0.0
blk0_spa/state,31,0,8192,0.0,0.0,0.8336605462536116,0.0,0.0,0.0
blk0_spa/c_readout,31,0,512,0.0,0.0,0.40943793955804014,0.0,0.0,0.0
blk0_spa/d_path,31,0,512,0.0,0.0,21.760598310917437,0.0,0.0,0.0
blk0_spa/readout,31,0,512,0.0,0.0,26.19157703065443,0.0,0.0,0.0
blk0_spa/state,32,0,8192,0.0,0.0,0.8633634473980067,0.0,0.0,0.0
blk0_spa/c_readout,32,0,512,0.0,0.0,0.5169088408657114,0.0,0.0,0.0
blk0_spa/d_path,32,0,512,0.0,0.0,23.24811986190666,0.0,0.0,0.0
blk0_spa/readout,32,0,512,0.0,0.0,28.28170285101683,0.0,0.0,0.0
blk0_spa/state,33,0,8192,0.0,0.0,0.9428051495897155,0.0,0.0,0.0
blk0_spa/c_readout,33,0,512,0.0,0.0,0.4562716392887078,0.0,0.0,0.0
blk0_spa/d_path,33,0,512,0.0,0.0,26.748111844093046,0.0,0.0,0.0
blk0_spa/readout,33,0,512,0.0,0.0,31.808975558276927,0.0,0.0,0.0
blk0_spa/state,34,0,8192,0.0,0.0,0.9333580429566238,0.0,0.0,0.0
blk0_spa/c_readout,34,0,512,0.0,0.0,0.4153984301097289,0.0,0.0,0.0
blk0_spa/d_path,34,0,512,0.0,0.0,23.928453266797874,0.0,0.0,0.0
blk0_spa/readout,34,0,512,0.0,0.0,28.27639399913871,0.0,0.0,0.0
blk0_spa/state,35,0,8192,0.0,0.0,0.8983829591298855,0.0,0.0,0.0
blk0_spa/c_readout,35,0,512,0.0,0.0,0.40421030453854734,0.0,0.0,0.0
blk0_spa/d_path,35,0,512,0.0,0.0,20.63763992213509,0.0,0.0,0.0
blk0_spa/readout,35,0,512,0.0,0.0,24.87159917755611,0.0,0.0,0.0
blk0_spa/state,36,0,8192,0.0,0.0,0.9095562346197441,0.0,0.0,0.0
blk0_spa/c_readout,36,0,512,0.0,0.0,0.42411635235583944,0.0,0.0,0.0
blk0_spa/d_path,36,0,512,0.0,0.0,21.35083424315258,0.0,0.0,0.0
blk0_spa/readout,36,0,512,0.0,0.0,25.922540186897937,0.0,0.0,0.0
blk0_spa/state,37,0,8192,0.0,0.0,0.9088454303239979,0.0,0.0,0.0
blk0_spa/c_readout,37,0,512,0.0,0.0,0.4510541535198942,0.0,0.0,0.0
blk0_spa/d_path,37,0,512,0.0,0.0,20.65795456735004,0.0,0.0,0.0
blk0_spa/readout,37,0,512,0.0,0.0,25.370491893884896,0.0,0.0,0.0
blk0_spa/state,38,0,8192,0.0,0.0,0.9163555969016421,0.0,0.0,0.0
blk0_spa/c_readout,38,0,512,0.0,0.0,0.4905218970612177,0.0,0.0,0.0
blk0_spa/d_path,38,0,512,0.0,0.0,20.866256741699313,0.0,0.0,0.0
blk0_spa/readout,38,0,512,0.0,0.0,25.80338579192574,0.0,0.0,0.0
blk0_spa/state,39,0,8192,0.0,0.0,0.9284735219105221,0.0,0.0,0.0
blk0_spa/c_readout,39,0,512,0.0,0.0,0.47856950615935434,0.0,0.0,0.0
